UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,FRONT_FLAT,BACK_FLAT,FRONT_MODEL,BACK_MODEL,SIDE_MODEL,THREE_Q_MODEL,PRICE_TEXT,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZEN_PRICE,CASE_PRICE,PIECE_SALE_PRICE,DOZEN_SALE_PRICE,CASE_SALE_PRICE,SALE_START_DATE,SALE_END_DATE,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,CATALOG_COLOR,PRICE_CODE,PRODUCT_STATUS,TITLE_IMAGE,BRAND_NAME,KEYWORDS
"1334244","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","L","0.4531","10.99","9.99","8.99",8.99,8.99,8.99,"","","36","133424","4","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1334245","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","XL","0.4739","10.99","9.99","8.99",8.99,8.99,8.99,"","","36","133424","5","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1334251","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","XXL","0.5052","11.99","10.99","9.99",9.99,9.99,9.99,"","","36","133425","1","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1334262","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","3XL","0.5521","13.99","12.99","11.99",11.99,11.99,11.99,"","","36","133426","2","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1334273","Sport-Tek Ladies PosiCharge Electric Heather Polo. LST590","Our color-locking polo has a soft hand  wicks moisture  resists snags and is energized with an allover heather pattern.     4.1-ounce  100% polyester jersey with PosiCharge technology     Gently contoured silhouette     Removable tag for comfort and relabeling     Self-fabric collar     Taped neck     4-button placket with dyed-to-match buttons     Princess seams     Set-in  open hem sleeves     Curved drop tail hem","LST590","Ladies Sizes: XS-4XL","https://cdnl.sanmar.com/catalog/images/sporttekheader.jpg","https://cdnl.sanmar.com/catalog/images/LST590TN.jpg","https://cdnl.sanmar.com/catalog/images/LST590sw.jpg","https://cdnl.sanmar.com/catalog/images/LST590.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/LST590_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/LST590_deepredblackelec_model_3q_012019.jpg","Price applies to sizes XS-XL","Deep Red/ Black Electric","https://cdnl.sanmar.com/swatch/gifs/ST_DpRedBlackElec.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f1/LST590_deepredblackelec_model_front_012019.jpg","4XL","0.5833","14.99","13.99","12.99",12.99,12.99,12.99,"","","36","133427","3","Deep Red/Blk E","A","Active","","Sport-Tek","polo  sport shirt  ladies  heather  cross-dye  electric heather  electric  PosiCharge  posicharge  PosiCharge Electric Heather  moisture wicking  performance  snag resistant  snag-resistant  poly  polyester  tear away label  self collar  droptail hem  drop tail  princess seams  coach  tennis  golf  football  basketball  team  school  fan  fan wear  fanwear  booster club  athletic club  corporate  corporate wear  corparate casual  office  office wear",
"1343513","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_anthracite_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_anthracite_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_anthracite_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_anthracite_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_anthracite_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_anthracite_model_3q_012019.jpg","Range","Anthracite","https://cdnl.sanmar.com/swatch/gifs/nike_anthracite.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_anthracite_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_anthracite_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134351","3","Anthracite","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343523","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_black_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_black_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_black_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_black_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_black_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_black_model_3q_012019.jpg","Range","Black","https://cdnl.sanmar.com/swatch/gifs/nike_black.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_black_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_black_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134352","3","Black","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343533","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_brilliantorange_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_brilliantorange_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_brilliantorange_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_brilliantorange_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_brilliantorange_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_brilliantorange_model_3q_012019.jpg","Range","Brilliant Orange","https://cdnl.sanmar.com/swatch/gifs/nike_brilliantorange.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_brilliantorange_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_brilliantorange_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134353","3","Brilliant Orng","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343543","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_collegenavy_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_collegenavy_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_collegenavy_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_collegenavy_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_collegenavy_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_collegenavy_model_3q_012019.jpg","Range","College Navy","https://cdnl.sanmar.com/swatch/gifs/nike_collegenavy.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_collegenavy_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_collegenavy_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134354","3","College Navy","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343553","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_darkgreyhthr_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_darkgreyhthr_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f2/NKBQ5233_darkgreyheather_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/NKBQ5233_darkgreyheather_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/NKBQ5233_darkgreyheather_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2019/f1/NKBQ5233_darkgreyheather_model_3q_012019.jpg","Range","Dark Grey Heather","https://cdnl.sanmar.com/swatch/gifs/nike_darkgreyhthr.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2019/f2/NKBQ5233_darkgreyheather_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2019/f2/NKBQ5233_darkgreyheather_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134355","3","Dark Grey Hthr","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343563","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_gameroyal_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_gameroyal_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gameroyal_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gameroyal_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gameroyal_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gameroyal_model_3q_012019.jpg","Range","Game Royal","https://cdnl.sanmar.com/swatch/gifs/nike_gameroyal.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_gameroyal_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_gameroyal_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134356","3","Game Royal","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343573","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_gymred_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_gymred_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gymred_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gymred_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gymred_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_gymred_model_3q_012019.jpg","Range","Gym Red","https://cdnl.sanmar.com/swatch/gifs/nike_gymred.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_gymred_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_gymred_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134357","3","Gym Red","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
"1343583","Nike Core Cotton Tee. NKBQ5233","The Nike Core Cotton Tee is made of pure cotton for all-day comfort and lasting wear     Durable rib knit crew neck with interior taping     Heat transfer label for tag-free comfort     Double-needle stitching throughout     Contrast heat transfer Swoosh design trademark on left sleeve     Made of 4.6-ounce  100% ring spun cotton (solid colors)  4.4-ounce  80/20 ring spun cotton/polyester (Dark Grey Heather).","NKBQ5233","Adult Sizes: S-3XL","https://cdnl.sanmar.com/catalog/images/nikegolfheader.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233TN.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233sw.jpg","https://cdnl.sanmar.com/catalog/images/NKBQ5233.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/NKBQ5233_specsheet.pdf","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_rushblue_form_front.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f2/NKBQ5233_rushblue_form_back.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_rushblue_model_front_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_rushblue_model_back_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_rushblue_model_side_012019.jpg","https://cdnl.sanmar.com/imglib/mresjpg/2018/f15/NKBQ5233_rushblue_model_3q_012019.jpg","Range","Rush Blue","https://cdnl.sanmar.com/swatch/gifs/nike_rushblue.gif","https://cdnl.sanmar.com/catalog/images/imglib/catl/2018/f15/NKBQ5233_rushblue_model_front_012019.jpg","https://cdnl.sanmar.com/cache/altview/imglib/catl/2018/f15/NKBQ5233_rushblue_model_front_012019.jpg","4XL","0.8281","14.99","13.99","12.99",12.99,12.99,12.99,"","","12","134358","3","Rush Blue","A","New","","Nike","Ring Spun cotton  Nike tee  Nike cotton tee  team tee  t-shirt  nike t-shirt  short sleeve",
